id_cliente;abandono_cliente;genero.masculino;genero.femenino;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet.no;servicio_internet.fibra_optica;servicio_internet.dsl;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato.dos_años;contrato.un_año;contrato.mes_a_mes;factura_digital;metodo_pago.cheque_por_correo;metodo_pago.cheque_electrónico;metodo_pago.tarjeta_de_crédito_auto;metodo_pago.transferencia_bancaria_auto;cargo.diario;cargo.mensual;cargo.total
0281-CNTZX;False;True;False;False;True;False;63;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.66;19.95;1234.8
0282-NVSJS;False;False;True;True;True;True;12;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;True;False;False;False;0.96;29.3;355.9
0285-INHLN;False;True;False;False;True;True;27;True;False;False;False;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;1.8;54.75;1510.3
0289-IVARM;False;False;True;False;False;False;35;True;False;False;False;True;True;True;True;False;False;False;False;False;True;False;False;True;False;False;1.99;60.55;1982.6
0292-WEGCH;False;False;True;False;True;True;54;True;True;False;False;True;False;True;True;True;True;True;False;False;True;True;False;True;False;False;2.83;86.2;4524.05
0295-PPHDO;True;True;False;False;False;False;1;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.14;95.45;95.45
0295-QVKPB;False;True;False;False;False;False;5;True;False;False;False;True;False;False;True;True;True;False;False;False;True;True;False;False;True;False;2.1;63.95;318.1
0297-RBCSG;False;True;False;False;False;False;19;True;False;False;False;True;False;True;False;True;False;True;False;True;False;True;False;False;False;True;2.15;65.35;1231.85
0298-XACET;False;True;False;False;True;True;52;False;False;False;False;True;False;True;True;True;True;False;True;False;False;False;True;False;False;False;1.65;50.2;2554.0
0301-FIDRB;False;False;True;False;True;True;72;False;False;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;False;True;2.1;63.8;4684.3
0301-KOBTQ;False;True;False;False;False;False;32;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.66;20.05;614.45
0302-JOIVN;True;False;True;False;True;False;8;True;False;False;True;False;False;True;True;False;True;True;False;False;True;False;False;True;False;False;3.33;101.15;842.9
0303-UNCIP;False;True;False;False;False;False;41;True;True;False;False;True;False;False;True;False;False;True;False;True;False;False;True;False;False;False;2.14;65.0;2531.8
0303-WMMRN;False;True;False;False;False;False;5;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.63;19.25;86.05
0305-SQECB;False;False;True;False;False;True;11;False;False;False;False;True;True;False;False;True;False;False;False;True;False;True;True;False;False;False;1.19;36.05;402.6
0306-JAELE;True;True;False;False;False;False;5;True;False;False;True;False;False;False;False;True;True;True;False;False;True;True;False;True;False;False;3.16;96.1;453.4
0307-BCOPK;False;False;True;False;False;False;16;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.63;19.05;326.65
0308-GIQJT;False;True;False;True;False;False;71;True;True;False;True;False;False;True;False;True;True;True;False;True;False;False;False;False;False;True;3.48;105.75;7382.85
0308-IVGOK;False;False;True;False;False;False;11;False;False;False;False;True;False;True;True;True;False;False;False;True;False;True;False;False;True;False;1.33;40.4;422.6
0310-MVLET;True;False;True;False;True;True;61;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;3.26;99.15;6010.05
0310-SUCIN;False;False;True;False;True;False;71;True;False;False;False;True;True;True;True;True;True;True;False;True;False;True;False;False;False;True;2.79;84.8;6046.1
0310-VQXAM;False;True;False;False;False;False;9;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.65;19.85;178.8
0311-QYWSS;False;False;True;False;False;False;6;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;False;True;False;False;1.63;49.45;314.6
0311-UNPFF;True;False;True;False;False;False;26;True;False;False;True;False;False;False;False;False;True;True;False;False;True;True;False;False;False;True;2.92;88.8;2274.35
0314-TKOSI;False;False;True;False;False;False;6;True;False;False;False;True;True;True;False;False;False;False;False;False;True;False;True;False;False;False;1.81;55.15;322.9
0315-LVCRK;False;True;False;False;False;False;11;True;False;False;True;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;2.79;84.8;888.75
0318-QUUOB;True;True;False;False;True;False;1;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.65;80.55;80.55
0318-ZOPWS;False;False;True;False;True;False;49;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.66;20.15;973.35
0319-QZTCO;False;False;True;False;True;True;3;True;False;False;False;True;False;True;False;False;True;False;False;False;True;True;False;False;True;False;1.9300000000000002;58.7;168.6
0320-DWVTU;False;False;True;False;False;False;53;True;False;False;True;False;True;True;True;True;False;True;True;False;False;False;True;False;False;False;3.27;99.5;5424.25
0320-JDNQG;True;True;False;False;True;True;23;True;False;False;True;False;True;False;False;True;True;True;False;False;True;True;False;True;False;False;3.2800000000000002;99.85;2331.3
0322-CHQRU;True;True;False;False;False;False;2;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;1.49;45.35;89.5
0322-YINQP;True;True;False;False;False;False;1;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;True;False;False;False;1.6;48.55;48.55
0323-XWWTN;False;True;False;False;False;True;3;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.87;26.4;121.25
0324-BRPCJ;True;False;True;True;True;False;68;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;3.29;100.2;6851.65
0325-XBFAC;True;True;False;False;False;False;8;True;False;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.11;94.7;740.3
0326-VDYXE;False;False;True;False;True;False;70;True;True;False;True;False;False;False;True;False;True;True;False;True;False;True;False;True;False;False;3.21;97.65;6982.5
0327-WFZSY;False;True;False;False;True;True;39;True;True;False;True;False;False;False;True;False;True;True;False;True;False;False;False;True;False;False;3.29;100.0;3835.55
0328-GRPMV;True;False;True;False;False;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.3;70.1;70.1
0328-IBUPK;False;False;True;False;True;True;51;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;False;False;False;True;1.12;34.2;1782.0
0329-GTIAJ;True;False;True;False;False;False;3;True;False;False;True;False;False;True;False;True;True;True;False;False;True;True;False;True;False;False;3.22;97.9;315.3
0330-BGYZE;False;True;False;False;True;False;60;True;True;False;True;False;False;True;True;False;True;True;False;True;False;False;False;False;False;True;3.37;102.5;6157.6
0330-IVZHA;True;False;True;False;True;False;5;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2.3;69.95;330.15
0334-GDDSO;True;True;False;True;False;False;3;True;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;True;False;False;2.67;81.35;233.7
0334-ZFJSR;False;False;True;False;True;False;55;True;True;False;False;True;True;True;False;True;False;False;False;True;False;True;False;False;True;False;2.17;66.05;3462.1
0336-KXKFK;False;True;False;False;False;False;72;False;False;False;False;True;True;False;True;True;True;True;True;False;False;True;False;False;True;False;2.01;61.2;4390.25
0336-PIKEI;False;True;False;True;True;False;72;True;False;False;False;True;True;True;True;True;True;False;True;False;False;False;False;False;False;True;2.45;74.4;5360.75
0337-CNPZE;True;False;True;False;False;False;41;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.49;106.3;4443.45
0343-QLUZP;False;True;False;False;False;False;60;False;False;False;False;True;True;True;True;False;False;False;True;False;False;False;False;False;False;True;1.3;39.6;2424.5
0345-HKJVM;True;False;True;False;False;False;6;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;True;False;False;2.94;89.3;577.6
0345-XMMUG;False;False;True;False;True;False;46;True;True;False;True;False;False;True;True;True;True;True;True;False;False;True;False;False;True;False;3.58;108.9;4854.3
0347-UBKUZ;False;False;True;False;False;False;15;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.65;19.9;320.45
0348-SDKOL;True;False;True;False;True;False;58;True;True;False;True;False;False;False;True;True;True;True;False;False;True;True;False;False;True;False;3.36;102.1;5885.4
0354-VXMJC;False;True;False;False;True;True;23;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.64;19.6;426.65
0354-WYROK;True;False;True;True;True;True;31;True;False;False;True;False;False;False;True;True;True;True;False;False;True;True;False;True;False;False;3.25;98.9;2911.3
0356-ERHVT;False;True;False;False;True;False;11;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;1.51;45.9;521.9
0356-OBMAC;False;False;True;True;False;False;56;True;True;False;True;False;False;True;True;True;True;False;True;False;False;True;False;False;False;True;3.2800000000000002;99.9;5706.3
0357-NVCRI;False;False;True;False;False;True;25;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;0.66;20.05;471.7
0361-HJRDX;False;False;True;False;False;False;68;False;False;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;True;False;2.12;64.35;4539.6
0362-RAOQO;False;False;True;False;False;False;40;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.65;19.65;830.25
0362-ZBZWJ;True;True;False;False;False;False;36;True;True;False;True;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;2.79;84.9;3067.2
0363-QJVFX;True;True;False;False;False;False;32;True;True;False;True;False;True;True;False;True;True;True;False;False;True;True;False;False;True;False;3.56;108.15;3432.9
0363-SVHYR;False;True;False;False;True;True;71;True;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;False;True;2.86;86.85;6263.8
0365-BZUWY;False;True;False;False;True;False;17;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.37;102.55;1742.5
0365-GXEZS;False;True;False;False;True;False;18;True;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;True;False;False;2.5700000000000003;78.2;1468.75
0365-TRTPY;False;False;True;False;False;False;37;True;True;False;True;False;True;True;True;False;False;False;False;False;True;False;False;False;False;True;3.0;91.2;3382.3
0366-NQSHS;False;True;False;False;False;False;2;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.64;19.35;46.35
0369-ZGOVK;False;False;True;False;True;True;28;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;2.31;70.4;1992.2
0373-AIVNJ;False;True;False;False;False;False;9;False;False;False;False;True;True;True;True;False;False;False;False;True;False;False;True;False;False;False;1.3;39.55;373.0
0374-AACSZ;False;False;True;False;False;False;1;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;False;1.65;50.15;50.15
0374-FIUCA;False;True;False;False;True;False;65;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.67;20.4;1414.45
0374-IOEGQ;False;False;True;False;False;False;3;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;1.47;44.6;122.7
0375-HVGXO;True;False;True;False;False;False;1;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;True;False;False;1.1400000000000001;34.7;34.7
0376-OIWME;False;True;False;False;True;False;36;True;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;True;False;False;3.08;93.6;3366.05
0376-YMCJC;True;True;False;False;False;False;23;True;True;False;True;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.98;90.6;1943.2
0377-JBKKT;False;True;False;False;True;True;22;True;False;False;False;True;True;True;False;True;False;False;False;False;True;True;True;False;False;False;1.9100000000000001;57.95;1271.8
0378-CJKPV;False;False;True;False;True;False;72;True;True;False;True;False;True;True;True;True;True;True;True;False;False;False;False;False;True;False;3.69;112.1;7965.95
